Labeled Data,Label
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(871).jpg?alt=media&token=ced82903-7c07-4d9a-8cb8-387fc0d1a463,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(872).jpg?alt=media&token=48173210-0b35-4ab4-9db6-46e5248788c0,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(873).jpg?alt=media&token=d67937d3-4cf5-45b9-b9b6-1107a6baf879,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(874).jpg?alt=media&token=7981f93b-7975-4700-a070-eb2662c4dd3c,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(875).jpg?alt=media&token=c108195e-1968-4255-88d8-b766212a120f,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(876).jpg?alt=media&token=961c8629-5bfb-4a08-ae5d-91b5a4ebadc7,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(877).jpg?alt=media&token=53b26eb5-3bb6-4820-a14a-21564c498340,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(878).jpg?alt=media&token=4b93b263-5f3a-4f36-8946-f3fd21bcbccd,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(879).jpg?alt=media&token=4a794013-9cbb-4865-ada9-db3f56bda758,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(880).jpg?alt=media&token=03dfe17e-0d37-4b5b-bf8d-a9934fe6b4e1,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(881).jpg?alt=media&token=dafc72ef-5ca1-4c03-a202-2acc81437dd4,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(882).jpg?alt=media&token=d691491f-fe89-4a79-bc8b-2f53934414ca,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(883).jpg?alt=media&token=d71e0454-aa34-484d-8c9f-0e275f202b6d,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(884).jpg?alt=media&token=dcf12164-8b1d-4d00-b879-229860b13e26,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(885).jpg?alt=media&token=4832017a-9de3-4578-a009-fc24646f09ed,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(886).jpg?alt=media&token=c3292d52-e6b0-4d90-8ef5-22e6779fd393,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(887).jpg?alt=media&token=ba03ab04-24e4-4164-9bad-29d87ac6bf9b,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(888).jpg?alt=media&token=486f6b78-6784-41e2-8dc8-8816dd55b44d,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(889).jpg?alt=media&token=01ab3683-2fdd-4add-a2f5-0df40ada1bc1,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(890).jpg?alt=media&token=358c09b7-842c-43e8-9932-ce81de996b2d,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(891).jpg?alt=media&token=117122b9-614d-41b8-8cfd-09f39f290b89,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(892).jpg?alt=media&token=c90366c5-0eb5-4202-b004-3491781273bd,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(893).jpg?alt=media&token=95316708-3b03-46be-a80c-0699f018c49f,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(894).jpg?alt=media&token=f13021d5-e5a0-4f0c-b1e9-6b2a2cdd9b34,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(895).jpg?alt=media&token=53527131-2f69-4781-ad8e-0fbffba01a39,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(896).jpg?alt=media&token=4b5bfbd8-54b8-42ae-a852-5e12c8b52eac,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(897).jpg?alt=media&token=f60e067b-c77b-43b2-bdef-bc2a977c08ba,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(898).jpg?alt=media&token=4dc30cff-0b15-41b7-8818-83036c4f2200,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(899).jpg?alt=media&token=14bfbcd0-aa3d-4937-9d72-2d3863cf62d9,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(900).jpg?alt=media&token=f4bfff1e-9093-40cf-a899-eb08ecbfc976,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(901).jpg?alt=media&token=e8537fa6-d0b3-49c7-8829-8d21088b60f3,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(902).jpg?alt=media&token=ad785d66-d149-4d3f-8aae-2d11cec048f9,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(903).jpg?alt=media&token=5c5c8353-78e7-404b-89a5-8136878bf166,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(904).jpg?alt=media&token=c45a51a6-a319-4997-ba4a-aa4961807162,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(905).jpg?alt=media&token=cea55b56-2eff-4f7e-99f1-b1fb0f207e20,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(906).jpg?alt=media&token=e5458c20-c0c8-4c2c-ba97-c2ba1312474b,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(907).jpg?alt=media&token=5f883aa9-1c9d-4f2b-9205-1657568d33ce,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(908).jpg?alt=media&token=97788325-a0d9-4b46-9a07-5713cede25ed,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(909).jpg?alt=media&token=dd2c8bb8-59f3-445b-b5e0-6a9cc3ae034a,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(910).jpg?alt=media&token=be0f9ab6-d59c-45d4-a449-9c9d754e23b3,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(911).jpg?alt=media&token=0b04a9db-8111-49af-b6d8-86715dce9605,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(912).jpg?alt=media&token=534dec66-adf2-401a-932c-0699b96be08d,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(913).jpg?alt=media&token=7138d66b-329b-4601-9eaa-fc5d30a5a19e,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(914).jpg?alt=media&token=06a45dc2-f2f2-47c0-a8b0-b06395c35cf6,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(915).jpg?alt=media&token=38704dad-4516-4252-b9ba-9609844d5b1c,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(916).jpg?alt=media&token=32ae531b-3b8a-4177-ac6a-0a90d21f0d36,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(917).jpg?alt=media&token=aaacdb7c-69ac-4f79-98b4-eb2e0a93b476,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(918).jpg?alt=media&token=a54aa7cf-5a3f-4e1b-be36-b3a271d9a848,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(919).jpg?alt=media&token=e3420287-a56e-45f2-be61-86baa0abc282,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(920).jpg?alt=media&token=b9e5ee1d-9f02-4475-9a63-754ca173881d,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(921).jpg?alt=media&token=671082a5-bb87-47b0-bf6c-23782389fcd3,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(922).jpg?alt=media&token=0d4852cd-347a-42e0-bfa5-49d45bc2dbda,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(923).jpg?alt=media&token=a14f4320-3677-492d-9a54-b59e2f563a77,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(924).jpg?alt=media&token=c30ffc97-1a8f-4101-97d2-3004e715b062,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(925).jpg?alt=media&token=fb1a31a5-0d7b-469e-b054-a2323aee65f9,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(926).jpg?alt=media&token=d87f06e2-c6de-46e3-993a-3d2bb62725df,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(927).jpg?alt=media&token=e76fe4d1-5b70-4864-a092-f2b71f8b20b3,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(928).jpg?alt=media&token=d4202c37-b2d3-460e-85e3-b7b206031686,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(929).jpg?alt=media&token=9a98192b-274c-4786-8889-a736c6e44559,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(930).jpg?alt=media&token=04121815-d883-4181-91b6-b559ad3d3912,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(931).jpg?alt=media&token=992dabed-2120-4588-b0f7-5c4b4f8f25d0,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(932).jpg?alt=media&token=ef15dbff-3f24-4720-9a92-b642eefe90c7,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(933).jpg?alt=media&token=72e66110-154f-44c2-8eb9-a61242fdeb35,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(934).jpg?alt=media&token=4604c908-c771-43dd-8cb1-581162e7cd72,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(935).jpg?alt=media&token=3a044385-9488-4a71-9444-74fe7f6dc94a,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(936).jpg?alt=media&token=86f0f6b9-13e9-415d-b159-33b95839c0f9,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(937).jpg?alt=media&token=ee54117e-71eb-4b9f-bae9-e8adbf002554,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(938).jpg?alt=media&token=f09d178a-d393-44aa-8f2d-6a7dcbd13579,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(939).jpg?alt=media&token=bd47b92b-c229-4a2d-85dd-af61cdb1243f,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(940).jpg?alt=media&token=27f297de-bee6-4477-950c-e3a802776d10,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(941).jpg?alt=media&token=63c85cab-fd3f-493a-9f6e-82ba5183106e,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(942).jpg?alt=media&token=6b66a569-d9b9-49d1-8158-269bdcd615c6,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(943).jpg?alt=media&token=19ad3c59-851c-46c8-a81c-15960de1590f,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(944).jpg?alt=media&token=abb7acc7-6402-46b1-8f3c-5d082c1c4769,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(945).jpg?alt=media&token=fab4b151-1d2c-426f-851d-9ea5a5dd7af4,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(946).jpg?alt=media&token=5c92894b-5ebe-44ee-9dd7-2ea29fcc5f9c,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(947).jpg?alt=media&token=8c1d2284-46b0-422f-b00e-a083637b7d81,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(948).jpg?alt=media&token=38765f29-4c99-422b-9fd5-a494bf3d994f,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(949).jpg?alt=media&token=3141b216-3abc-4f26-9177-292f4a5015f8,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(950).jpg?alt=media&token=ce6cea74-aa84-49dd-9c55-4050efd5ac55,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(951).jpg?alt=media&token=c9d732f1-7587-4746-aa97-4cc88afd2d02,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(952).jpg?alt=media&token=6293db0e-ee2a-4a4f-9c79-68ad8c9fed78,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(953).jpg?alt=media&token=87a4708d-3d44-40fb-8045-5abaf3885013,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(954).jpg?alt=media&token=40cf0fac-e268-4c05-acc7-338d24dda310,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(955).jpg?alt=media&token=ba903cdb-05b7-4e08-80d9-a1bae55ee601,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(956).jpg?alt=media&token=4719f7cd-fb07-49f5-b6b7-b629be2cf556,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(957).jpg?alt=media&token=70caf299-0067-44e0-892b-1e59bac2bfe1,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(958).jpg?alt=media&token=36d6858a-74a1-4779-9320-7b4e6c458186,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(959).jpg?alt=media&token=0c145a5d-f825-4a6a-8a39-11056a7f1718,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(960).jpg?alt=media&token=9acc8e2f-0d07-4654-a6f0-837a586aa614,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(961).jpg?alt=media&token=813f50eb-727e-44e2-b3ad-03279d589b1b,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(962).jpg?alt=media&token=3e7d4b1d-c5fa-41d4-909d-5a5b9c3f6be4,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(963).jpg?alt=media&token=e8c0b1ae-e1b1-4695-8d1a-45e4b31195f3,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(964).jpg?alt=media&token=3f2a587c-f491-41a9-8469-25ef334c3702,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(965).jpg?alt=media&token=d53d5616-f6b4-45e4-a59b-834713349fb8,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(966).jpg?alt=media&token=906209b3-9a98-4dfe-b9c0-d63d0bc05b66,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(967).jpg?alt=media&token=ddbdcd77-815c-4aad-b62f-1835e9194fbe,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(968).jpg?alt=media&token=f6045787-11ca-45d3-b2c9-3e4f963ba37d,Straight
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F2a09f57e-55c5-43b3-93f1-41596c09ff73%2Fs%20(969).jpg?alt=media&token=b720f0a2-3e24-43f4-9a83-043ef2c4f7f5,Straight
